country,code,year,region,incgroup,kyoto,co2_pc,co2_gdp,ghse,gdp_pc,gdp_g,gdp_g5,unem,gobexp,hmcd,lendborr,fiscrev,expfuel,tourism,daysbus,imp,exp,tradebal,urbanpop,denspop,minexp,lifexp,school,elec_pc,pop,pop_g,inf,rir,capform,ind_work,savings,cer_yield,agr_prod,fert_cons,forest,energy_gdp,surface,elect_rnw,natrent,minrent,gasrent,forrent,coalrent,energy_pc,fossil_use,agr_va,agr_emp,pol_syst,pol_or,pol_dem,cci,ind_va,serv_emp,oilrent,gasrent,impfuel
New Zealand,NZL,2007,East Asia & Pacific,High income,1,7.963774563,0.20547511,81888.391,38757.85527,3.070228139,4.674408894,3.660000086,31.28037163,1.133935233,3.003446578,30.08102669,4.557862388,18.50909724,12,29.12411962,29.24507097,0.120951341,86.34,16.0411682,5.25124007,80.15121951,100.6034775,9640.607983,4223800,0.932407688,2.376143103,3.11581412,24.75221031,22.23999977,19.41075094,7059.9,87.61,1782.583898,37.40388136,5.105401788,267710,65.574932,1.139724199,0.104399256,0.203707148,0.625067451,0.068010828,9640.607983,89.55525253,6.06255218,7.869999886,Parliamentary,Left,10,2.328567,22.9470383,70.83999634,0.591227216,0.203647207,14.43088917
Oman,OMN,2007,Middle East & North Africa,High income,1,16.63369322,0.501042554,52515.093,33198.16469,4.452684151,-1.10090483,4.079999924,,1.392463087,,,89.05706737,3.431343063,40.4,46.18964433,62.68214082,16.49249649,73.527,8.585324717,1.130495964,74.893,93.70793915,4387.394351,2657158,2.917397634,5.830484181,-0.826940184,34.07314468,23.59000015,40.44804455,5066.8,70.98,602.1389286,0.009693053,6.467200897,309500,0,36.17041694,0.001304193,1.859887752,0.001722389,0,4387.394351,,1.377368455,7.329999924,Presidential,NA,-8,0.3508053,61.11884011,67.97000122,38.25053289,3.553321539,3.479916269
Pakistan,PAK,2007,South Asia,Lower middle income,1,0.946883805,0.240865291,336409.906,3931.175808,4.832817277,2.508337724,0.400000006,,6.290518528,,,5.773652022,4.155654789,,19.77581515,13.21461341,-6.561201742,34.387,217.6838224,1.116100382,64.42,83.10394287,459.5606392,167808105,2.28167066,7.598684411,4.189272918,18.78706931,20.97999954,13.69817898,2320.6,89.53,118.4234924,5.472951692,5.113627278,796100,30.00909462,1.614787466,0.003171448,0.828390756,0.20036654,0.087618296,459.5606392,0,21.80047244,42.09000015,Parliamentary,Left,2,-0.8167263,19.98116623,35.38999939,0.951876645,0.923340536,25.62313439
Panama,PAN,2007,Latin America & Caribbean,High income,1,2.115040935,0.110566125,11689.1502,19129.19477,11.98398539,2.229149417,3.519999981,,8.078360678,,,0.67419244,12.28295689,18,78.11173996,71.45837148,-6.653368479,64.268,46.45782889,3.902983133,76.234,108.5340805,1571.948721,3453675,1.811763539,4.168633003,3.785734018,36.04421626,19.28000069,28.14469155,2694.6,118.41,34.08888889,58.67951305,2.651243362,75420,57.69826518,0.140072689,0.031935732,0,0.108136958,0,1571.948721,98.38465761,4.846703915,17.47999954,Presidential,NA,9,-0.3004165,17.73938769,65.98000336,0,0,6.79767223
Peru,PER,2007,Latin America & Caribbean,Upper middle income,1,1.237818926,0.143444324,70911.513,8629.263924,8.518387769,5.453528938,3.920000076,18.14340021,,1.79163727,16.40746835,8.579775778,6.490107672,74.5,24.16599675,31.52211653,7.356119777,75.803,22.13519688,49.55667856,73.528,114.3493729,966.7507757,28333052,0.818629744,1.779986447,21.05116741,22.03238732,16.29000092,26.13579409,3442.5,73.12,100.5625935,58.14391328,2.474028161,1285220,66.7100999,1.601095565,0.378848087,0.015960054,0.173559339,0.003140252,966.7507757,88.9004847,6.705808385,35.97999954,Presidential,NA,9,-0.2462706,37.69897996,54.27999878,1.267684144,0.089173479,18.76482767
Philippines,PHL,2007,East Asia & Pacific,Lower middle income,1,0.807223734,0.147446707,149106.274,5474.681327,6.51929155,3.716255002,3.430000067,13.88809377,6.668494892,-1.354663554,12.9604093,2.804842628,11.92762109,35,35.63079365,38.01418634,2.383392684,45.54,299.8473421,5.424093704,69.37,104.2241974,581.6533711,89405482,1.711104341,2.9,5.357597018,16.12864711,15.67000008,33.72547971,2823.4,96.17,159.3081285,23.41141631,3.497537436,300000,31.59987251,1.031017157,0.359185386,0.124455408,0.404284633,0.061394143,581.6533711,0,13.60650762,36.41999817,Presidential,NA,8,-0.719775,33.00086093,50.11000061,0.1871241,0.13006067,17.04114278
Palau,PLW,2007,East Asia & Pacific,High income,1,13.20717194,0.824568885,0,16017.06319,2.021153899,3.579391408,,,,,,,77.54377075,28,73.01667395,45.89847343,-27.11820052,72.655,41.64782609,,,120.9083786,,19158,-1.974326365,3.238750358,,33.35538822,,22.6566398,,,,87.53478261,12.73981878,460,0,0,0,,0,,,80.55300852,3.612409797,,,NA,,,10.40449437,,NA,NA,30.56503719
Papua New Guinea,PNG,2007,East Asia & Pacific,Lower middle income,1,0.898907309,0.287963891,9773.2384,3121.597314,7.815189349,-0.158900533,2.109999895,,7.637508568,,,,0.088063465,52,,,,13.073,15.03447865,,61.141,,,6808514,2.40240595,0.911350456,6.792384158,,5.71999979,,3599.2,90.27,75.848,79.9554158,13.17353385,462840,38.81598134,33.13209262,17.77916634,0.141954289,5.994627723,0,0,85.06010882,19.60859068,72.12000275,Parliamentary,Center,4,-1.107466,34.5397978,25.39999962,7.126052259,0.084323226,0
Poland,POL,2007,Europe & Central Asia,High income,1,8.244183742,0.38146418,421174.6542,21611.94729,7.061543813,2.035903501,9.600000381,35.1434264,1.368850832,-1.875861047,18.08653079,3.762962021,7.059878654,45,42.31516756,38.51628789,-3.798879671,61.229,124.446853,4.517088453,75.24390244,94.68036652,3661.646104,38120560,-0.054305021,2.458743124,,25.19561973,30.71999931,19.46856199,2865.4,90.45,181.1722913,30.1906503,5.465546823,312680,3.420235448,0.678367228,0.111357617,0.095735085,0.206895164,0.506135301,3661.646104,,3.045537377,18.20000076,Assembly-Elected President,Left,10,0.2991638,28.66700687,54.52999878,0.046908594,0.099822001,9.94013214
Puerto Rico,PRI,2007,Latin America & Caribbean,High income,0,,,3064.31024,33831.93417,-1.16280669,0.916459384,10.93000031,,21.4028489,,,,,7,50.56267979,67.03309926,16.47041947,93.999,426.4932356,,78.42585366,,,3782995,-0.585620757,,,13.39057278,19.18000031,,1821.3,112.56,,53.29875986,0.192605111,8870,0.665692483,0,0,0,0,0,0,99.91016083,0.480571207,2,,NA,,0.4115705,46.77826207,79.69000244,0,0,0
"Korea, Dem. People’s Rep.",PRK,2007,East Asia & Pacific,Low income,1,2.655309496,,92054.1519,,,,2.720000029,,,,,,,,,,,59.962,200.8830745,,68.675,,749.1628918,24188331,0.553310536,,,,16.23999977,,3250.3,87.59,,52.37172992,,120540,61.70143567,,,,,,749.1628918,31.70408856,0,49.11000061,Assembly-Elected President,Left,-10,-1.543278,0,35.72999954,NA,NA,0
Portugal,PRT,2007,Europe & Central Asia,High income,1,5.705207852,0.176334126,79399.304,32354.53042,2.506579646,0.770924024,7.960000038,39.26316598,1.74971508,-2.634201283,21.34729712,4.502887843,17.09018391,8,38.75193301,31.19418457,-7.557748439,58.749,115.2614409,3.727752235,78.32195122,117.0054321,4890.560188,10542964,0.196304384,2.453965281,,23.09988624,30.23999977,13.83084461,2643.2,82.13,203.40344,35.64775336,3.627036528,92090,34.58290686,0.112147127,0,0,0.112147127,0,4890.560188,97.45246968,1.99815594,12.97000027,Presidential,Left,10,1.036281,21.15335285,57.91999817,0,0,13.5017738
Paraguay,PRY,2007,Latin America & Caribbean,Upper middle income,1,0.689576784,0.07501771,138575.697,9192.186585,5.421622872,-0.021404395,4.710000038,11.48275169,13.05341564,1.202329457,7.837877891,40.36382289,1.550968138,34,35.62620826,43.37492916,7.748720892,58.286,15.09797886,0.479962995,72.055,106.0735779,978.7565974,5998427,1.430860613,8.130474177,14.45835025,21.32456811,18.25,27.10421819,2323.5,70.82,94.31098901,51.84153536,4.517993609,406750,100,2.140509429,0,0,2.140509429,0,978.7565974,53.96094304,12.70973478,31.32999992,Presidential,Right,8,-1.183495,37.10112364,53.08000183,0,0,13.1819923
West Bank and Gaza,PSE,2007,Middle East & North Africa,Lower middle income,0,0.665297084,0.140035136,0,4750.929692,3.788281521,-12.4891918,18.28000069,,,,,0.04651532,9.284563429,73.5,73.66439122,18.33485221,-55.32953901,73.491,580.4810631,9.037874131,72.366,87.25618744,,3494496,2.55525196,1.859743794,3.061237667,20.7180563,23.76000023,14.10740426,2053.6,87.12,,1.523255827,3.783261767,6020,0,0,0,0,0,0,0,94.49723449,8.925838678,16.23999977,,NA,,-0.1123842,17.56796258,60.18000031,0,0,38.95257687
French Polynesia,PYF,2007,East Asia & Pacific,High income,1,2.917174493,,,,,,11.73999977,,2.664464043,,,0.051743031,,,,,,58.585,71.78169399,0.205980186,74.793,,,262721,0.653391183,,,,17.29999924,,,105.44,279.6666667,40.76147541,,4000,32.4231441,,,,,,,,,9.300000191,,NA,,,0,73.44999695,NA,NA,11.90607423
Qatar,QAT,2007,Middle East & North Africa,High income,1,51.93367224,0.559931236,77135.76161,92750.0895,17.98565679,7.182151741,0.519999981,,0.738648814,,,90.65796482,,8.2,35.83673385,60.27737186,24.44063801,97.917,104.9469423,0.129421359,78.601,105.5746002,14833.79485,1218434,17.5109483,13.75816258,-3.191431678,46.01657063,51.86000061,,3706.4,96.85,76.92307692,,6.477608631,11610,0,34.07397448,0,3.030437501,0.000245605,0,14833.79485,7.342438644,0.109942375,2.599999905,Presidential,NA,-10,0.6772065,0,45.77999878,30.79729432,4.987100064,0.528899346
Romania,ROU,2007,Europe & Central Asia,High income,1,4.895132266,0.24602032,141043.059,19897.26808,7.233807744,5.70299165,6.409999847,32.74724325,1.801827843,-2.498032024,17.53952573,7.560969983,4.802788406,8,38.79432762,24.71082905,-14.08349857,53.436,90.83901866,5.204054173,72.56585366,104.4412918,2529.906888,20882982,-1.477222982,4.837329283,-2.130870771,31.33701879,31.40999985,18.39289738,2534.9,59.02,44.63585014,28.14519988,4.737413918,238390,25.94976732,2.459012336,0.028895729,0.886561376,0.413784942,0.154218537,2529.906888,,5.501500971,37.68000031,,NA,9,-0.1827063,34.28218255,39.06999969,0.745224507,0.556897747,10.75626321
Russian Federation,RUS,2007,Europe & Central Asia,Upper middle income,1,11.67245445,0.492097283,2604102.33,23719.81079,8.499977768,4.699991909,6,23.00653269,17.71317922,6.186026563,16.55131306,61.46354093,3.182966309,,21.54206226,30.16406048,8.621998224,73.553,8.71946398,8.136419553,67.58682927,95.68132782,6286.049392,142805114,-0.171082033,9.007298689,-3.344926611,24.16451403,29.19000053,31.97611085,1777.4,75.97,14.25312978,49.66347433,8.649154521,17098240,17.52064093,17.57430287,0.475341327,5.622959384,0.606028643,0.422077958,6286.049392,80.32569535,3.778901706,10.80000019,Presidential,NA,4,-1.01379,31.2220408,61.81999969,10.57554015,3.807032778,1.265666493
Rwanda,RWA,2007,Sub-Saharan Africa,Low income,1,0.060103365,0.046698594,4904.6175,1287.048689,7.633281208,13.19207266,0.879999995,,2.889874537,,,0.010773229,,16,22.30793007,13.66628809,-8.641641973,16.921,375.9123227,46.30161042,58.915,148.463501,,9273757,2.516033988,9.080722059,2.716108269,16.79220345,4.369999886,,944.3,86.54,7.914753157,11.00932306,6.982383651,26340,25.70426792,10.51217854,0.00104845,0,10.51113009,0,0,,26.0734945,87.01999664,Presidential,NA,-3,-0.0012737,16.74359407,12.53999996,0,0,2.938648538
Saudi Arabia,SAU,2007,Middle East & North Africa,High income,1,15.39742391,0.351011188,419852.998,43865.90637,1.847130255,-2.819174403,5.730000019,,1.052230791,,,90.17194974,2.767583131,27.3,34.9258708,59.93742956,25.01155877,81.427,11.71545525,0.283339871,73.467,100.4378204,6942.537139,25184597,2.76284419,4.167823301,,26.47293072,20.84000015,48.1867544,4228.9,143.13,114.4805572,0.454484135,5.46733384,2149690,0,38.72188041,0.011645339,0.580188768,0.001142358,0,6942.537139,96.94482833,2.770189778,4.489999771,Presidential,NA,-10,-0.1651608,63.03467576,74.87000275,48.05813513,1.032932238,0.21662865
Sudan,SDN,2007,Sub-Saharan Africa,Low income,1,,0.107657646,634374.73,3141.702427,11.52191003,6.427273901,14.88000011,,4.669255554,,,,4.153508166,38.5,22.6665105,21.88656041,-0.779950087,32.866,0,,61.422,67.29325104,,32360621,2.183064903,7.976023489,,27.59189818,13.39000034,18.51770584,,102.45,,,5.013360414,,28.89862577,7.298530339,0.054845055,0,0,0,0,84.4874968,25.17637861,50.11000061,Assembly-Elected President,NA,-4,-1.324397,28.89556578,39.02000046,18.2472066,0,0.327827797
Senegal,SEN,2007,Sub-Saharan Africa,Lower middle income,1,0.443350349,0.163922451,47429.886,2704.634698,4.938485083,0.654803648,9.890000343,,,,,19.26643769,21.61470744,58,37.79332444,20.10021872,-17.69310572,42.535,60.70264374,4.099417761,62.126,83.55874634,184.0493947,11687080,2.642725229,5.853304285,-0.537687683,22.49482549,12.67000008,13.39241586,1090.7,52.44,2.145964912,44.58349348,4.907960328,196710,8.320783133,2.818374922,0.115093369,0.003043812,2.70023774,0,184.0493947,62.88920727,11.97996997,44.16999817,Presidential,Left,7,-0.5078148,22.87760285,46.63000107,0,0.004455521,26.63583977
Singapore,SGP,2007,East Asia & Pacific,High income,1,4.342606098,0.058658274,49828.815,74032.28565,9.022133014,3.914609745,3.900000095,12.14898848,0.393130782,11.11487597,12.8204282,13.70467268,2.354763969,5,181.5090782,212.7793937,31.27031554,100,6602.300719,1.674619881,80.44146341,,8706.579067,4588599,4.166002864,2.104880036,-0.553483124,23.06595291,23.60000038,51.32093591,,75.11,13966.71429,25.21194245,2.865465217,705,1.183964214,0.000593717,0,0,0.000593717,0,8706.579067,,0.042867997,0.140000001,Parliamentary,NA,-2,2.241867,28.22577096,76.27999878,0,0,19.87379276
Solomon Islands,SLB,2007,East Asia & Pacific,Lower middle income,0,0.365111393,0.164308333,4406.1073,2222.111237,4.453316953,-2.796546547,1.879999995,,5.283124684,,,,15.13805072,55,53.27275601,34.65549937,-18.61725664,18.694,17.58242229,0.054346388,69.762,107.2563477,,492132,2.271755407,7.666020135,-2.569220841,,7,,3207.6,96.67,,90.47788496,6.688854291,28900,0,12.03531437,0.058173262,0,11.97714111,0,0,14.26757216,0,52.33000183,,NA,,-0.3899688,0,45.34999847,0,0,25.16058865
Sierra Leone,SLE,2007,Sub-Saharan Africa,Low income,1,0.107139285,0.081073099,28565.22,1321.514616,8.058145152,26.4173166,3.579999924,,2.237195852,,,,6.656225832,26,24.69180554,15.60358163,-9.088223918,37.689,82.98189249,,46.52,,,5989633,2.714402446,11.64997445,17.04521826,9.45336628,5.829999924,10.97232076,1011.8,71.87,,38.67194514,8.584747353,72300,30,12.87893185,0,0,12.87893185,0,0,17.58053836,52.17604718,69.01000214,Presidential,Left,7,-0.9119571,9.665326994,27.36000061,0,0,0
El Salvador,SLV,2007,Latin America & Caribbean,Lower middle income,1,1.14289521,0.157898077,12085.9588,7238.183193,1.860579145,1.580862265,6.409999847,20.54227117,57.27331836,0.98696484,16.74489602,2.849374788,18.23298676,19.5,52.05401873,25.5670332,-26.48698553,62.774,294.6819498,2.002788567,70.542,123.4958191,882.1106454,6105810,0.433493449,4.578085724,,20.80003417,23.39999962,14.02488599,2472.5,105.42,152.6095238,31.00289575,4.143441435,21040,56.20375151,0.445015904,0,0,0.445015904,0,882.1106454,49.17254082,6.993107335,18.23999977,Presidential,Right,7,-0.3719791,24.52187329,58.58000183,0,0,16.24766706
San Marino,SMR,2007,Europe & Central Asia,High income,0,,,,88152.57833,7.109322602,0.310800311,,30.44565541,,3.452003522,17.63826308,,,,,,,95.007,501.05,,,,,30063,1.214813394,2.498945757,9.747137827,,,,,,,16.66666667,,60,0,0,0,,0,,,92.72577938,,,,NA,,,0,,NA,NA,0
Somalia,SOM,2007,Sub-Saharan Africa,Low income,0,0.054938209,,21272.603,,,,13.02000046,,,,,,,,,,,34.404,17.66206682,,52.998,23.36354065,,11080121,2.895419473,,,,2.650000095,,688,94.58,,11.1227564,42.10351796,637660,0,,,,,,,56.18881465,0,82.83999634,Presidential,NA,0,-1.75985,0,15.06000042,NA,NA,0
Serbia,SRB,2007,Europe & Central Asia,Upper middle income,1,8.10193903,0.58327205,0,13890.49763,6.439525554,6.380405304,18.05999947,34.38044173,1.878875387,-0.840599874,21.30211447,2.621056654,9.134134257,23,48.31537049,27.28982477,-21.02554572,54.328,84.39948548,10.29455975,73.63170732,101.062149,4159.137225,7381579,-0.405458542,6.391706444,-3.963634505,24.98812857,29.45999908,11.43782861,,85.52,186.8679609,30.15206952,7.954323183,88360,27.46101231,0.565274184,0,0.061144185,0,0.717743251,4159.137225,8.615627482,6.119036075,24.5,,NA,,-0.3531059,28.20130252,49.74000168,0.322883848,0.018446621,17.21849085
South Sudan,SSD,2007,Sub-Saharan Africa,Low income,1,,,,,,,12.22000027,,,,,,,,,,,17.42,0,,52.96,,,8315139,5.02780406,,,,17.63999939,,,,,,,,0,,,,,,,,,64.76000214,,NA,,,0,18.95000076,NA,NA,0
Sao Tome and Principe,STP,2007,Sub-Saharan Africa,Lower middle income,0,0.507161756,0.164623187,169.708684,3080.743157,3.253605149,2.37687824,15.89000034,,2.405335033,,,0,37.00796752,145,,,,61.52,173.2291667,0.019846252,65.854,119.4029312,,166300,2.816812807,18.54851363,20.3479931,,17.45000076,,2131.1,74.81,,60.60208333,5.239334801,960,22.22222222,4.008662942,0,0,4.008662942,0,0,67.57928702,9.764779018,29.20999908,,NA,,-0.3041009,12.78731735,56.08000183,0,0,20.28254337
Suriname,SUR,2007,Latin America & Caribbean,Upper middle income,1,3.450494052,0.221841873,2466.89566,15553.84476,5.111487808,2.800000889,8.739999771,,8.803144092,,,4.503580086,4.527412553,689,47.25220196,54.12479841,6.872596452,66.547,3.276801282,0.350272925,69.579,104.2104111,2768.099753,511181,1.158725493,6.426279345,6.898239666,46.18533681,24.38999939,55.65436114,3693.8,70.79,149.4347826,98.15489103,3.570884071,163820,74.14790997,8.305965897,1.604407661,0,0.412101603,0,2768.099753,82.09193785,10.14762436,7.980000019,,NA,5,-0.0074156,37.06736137,67.15000153,8.381016178,0,15.94554926
Slovak Republic,SVK,2007,Europe & Central Asia,High income,1,6.843273815,0.282724595,48141.598,24204.73472,10.83202883,4.509444001,11.14000034,34.86044566,1.518886145,-2.110150836,16.74890053,4.46472985,3.264598317,37,82.94869151,83.38086142,0.432169908,55.261,111.7385031,2.78073497,74.20731707,103.0001678,5272.370783,5374622,0.029178401,2.756723716,,28.20554552,39.38000107,25.81807127,3136,76.33,89.95061728,39.77047817,5.934372735,49030,17.68966012,0.263166843,0.000451998,0.020505793,0.220074967,0.025009206,5272.370783,100,2.295997527,6,,NA,10,0.349663,33.5447191,56.40999985,0.007560879,0.013817572,10.80356458
Slovenia,SVN,2007,Europe & Central Asia,High income,0,8.049468764,0.22982538,22932.5376,35024.28129,6.980160755,3.505598057,4.820000172,36.98065283,1.192767061,0.085551877,20.07475112,1.932556758,7.461316216,61.5,69.22807664,67.89907159,-1.329005046,51.983,100.2046673,5.539239346,78.56097561,98.27503204,7137.824175,2018122,0.559207816,3.657495633,,33.04658942,35.24000168,29.40074032,4011.5,103.86,324.5257143,61.70804369,5.089031448,20270,22.46227481,0.147474927,0,0.000832352,0.128605638,0.101343903,7137.824175,73.52516082,2.048070199,8.43999958,,NA,10,1.009254,30.65368865,54.86999893,0.000145098,0.000590599,9.455612008
Sweden,SWE,2007,Europe & Central Asia,High income,1,5.253521937,0.10784765,71293.1667,48712.43768,3.439221776,2.196921062,6.159999847,31.14901824,1.211401449,3.239427542,28.50704068,4.97189754,5.061739597,16,41.55182187,47.61026035,6.05843848,84.588,22.29393186,3.881521423,80.9,96.69780731,15257.93575,9148092,0.741552515,2.212168834,,24.88150089,21.64999962,31.16209504,4584.5,84.53,89.33030647,68.47979724,5.206357479,450300,52.02690444,0.266803344,0.014594719,0,0.252208625,0,15257.93575,62.47639073,1.578422048,2.549999952,Parliamentary,Left,10,2.244637,25.44401403,76.09999847,0,0,11.08067136
Eswatini,SWZ,2007,Sub-Saharan Africa,Lower middle income,0,1.033996003,0.144261008,3715.2655,7167.536257,4.435375577,4.380099088,28.23999977,,11.60503371,,,1.260220409,1.519661978,60,53.77726205,61.07406837,7.296806325,21.829,60.61930233,0.540540884,43.308,120.2662125,,1042652,0.631152444,8.076088279,7.763104871,16.04300217,26.57999992,21.69480199,1021.4,85.98,,28.01075581,5.390078091,17360,38.11663143,2.885049328,0,0,2.626110388,0.286076138,0,75.88296165,10.75417548,19.46999931,Presidential,NA,-9,-0.2374024,40.41704342,56.31999969,0,0,14.0580612
Sint Maarten (Dutch part),SXM,2007,Latin America & Caribbean,High income,0,,,,,,,,,,,,,,,,,,100,994.4411765,,74.54390244,,,33811,1.100350126,4.432457542,,,,,,,,,,34,0,,,,,,,70.35520249,,,,NA,,,0,,NA,NA,0
Seychelles,SYC,2007,Sub-Saharan Africa,High income,1,7.546775958,0.349336089,786.5191,21603.1959,10.42143611,1.212831267,,31.73620168,8.880797496,-5.04788706,23.25125933,0,46.38464675,33,91.81306815,90.62556021,-1.187507941,52.285,184.8543478,0.010964849,73.14390244,107.7035217,,85033,0.510514983,5.320600273,-0.810525663,29.02107999,,19.54290382,,99.58,30,73.26086957,5.026751775,460,0,0.118654334,0,0,0.118654334,0,0,57.27483545,2.746664742,,,NA,,0.1893788,16.08185244,,0,0,25.25414986
Syrian Arab Republic,SYR,2007,Middle East & North Africa,Low income,1,3.343756549,,73073.0659,,5.699999996,5.9,8.420000076,,2.681321607,,,41.10716939,19.0305239,43.5,37.83303084,38.64344514,0.810414302,54.511,108.2457743,1.169467253,74.152,116.1633911,1540.326429,19878254,4.207340264,3.907709504,,27.79912639,29.05999947,29.43803245,1999,145.3,80.64548142,2.581572642,8.290465842,185180,9.000569329,25.61771299,0,0.64905625,0.007036476,0,1540.326429,,19.5368679,26.97999954,Presidential,NA,-7,-1.104746,35.91176841,51.79999924,20.70769314,0.850574332,32.64146329
